Energy_eV,Cl,Hg,S
-6.785000000000047,33.11909118997979,48.78203514987791,79.88443938668178
-6.775000000000047,33.195957771422485,48.77715185111282,79.84909769340005
-6.765000000000048,33.29318291967,48.82078983685156,79.93464456095896
-6.755000000000048,33.42604025783585,48.935017753667665,80.17532404719222
-6.745000000000048,33.60845533031238,49.1393264580645,80.60037659497573
-6.735000000000048,33.8524647860098,49.449908166469065,81.23295143208398
-6.7250000000000485,34.16759391253845,49.87884431261957,82.08890257401944
-6.715000000000049,34.560180890275205,50.43323485189032,83.17550863166954
-6.705000000000049,35.03270316456196,51.114340431691346,84.49021905709739
-6.695000000000049,35.583182812973845,51.91683986498959,86.01958055443586
-6.685000000000049,36.20475945759449,52.828322514105345,87.73852702809677
-6.67500000000005,36.885518287516106,53.82913448346725,89.61021810910304
-6.66500000000005,37.60864614760503,54.892677701814705,91.58658300790411
-6.65500000000005,38.352961504592734,55.98622376903205,93.60967087258318
-6.64500000000005,39.093827402087506,57.07225419076154,95.61383267609972
-6.63500000000005,39.8044146844959,58.11028155418522,97.52867237538682
-6.625000000000051,40.45724102400616,59.05904947116633,99.28261739643487
-6.615000000000051,41.02587491944471,59.87895982366516,100.80688090374647
-6.605000000000051,41.48666754672808,60.53454014146595,102.03952989485632
-6.595000000000051,41.82036267901184,60.99674638137172,102.92934078185894
-6.5850000000000515,42.01343789770765,61.244899533508914,103.43912198672085
-6.575000000000052,42.05904931957493,61.268078783730985,103.54821257389409
-6.565000000000052,41.95748568186122,61.065837712448214,103.25392562689214
-6.555000000000052,41.716082857713026,60.64816952056879,102.57179070311153
-6.545000000000052,41.348602340133866,60.03471710232113,101.53455432518578
-6.5350000000000525,40.87413152622222,59.253297094714696,100.19001166218561
-6.525000000000053,40.315613782403794,58.337876095307784,98.59785492083847
-6.515000000000053,39.69815632554187,57.326194124074846,96.82582202981067
-6.505000000000053,39.04728866327587,56.25726784838684,94.9455007311279
-6.495000000000053,38.387349859256275,55.169018471438854,93.02817786487478
-6.485000000000054,37.74016744405588,54.09625347524638,91.14111476270796
-6.475000000000054,37.12415512817592,53.06918792013751,89.34457570819285
-6.465000000000054,36.553904040645406,52.11262374286541,87.68984186377337
-6.455000000000054,36.04027896473882,51.245822004288456,86.21831842121807
-6.4450000000000545,35.59096480983251,50.48301363039385,84.96170352435274
-6.435000000000055,35.21134810613408,49.83441067546997,83.94305228219923
-6.425000000000055,34.90557211745584,49.30751416870082,83.17845684075169
-6.415000000000055,34.67757917698409,48.90847593341593,82.6789903676206
-6.405000000000055,34.53195435090522,48.6432666641775,82.45254008203338
-6.3950000000000555,34.474411390799055,48.518432703145784,82.50518617844881
-6.385000000000056,34.51181230582484,48.54128605168447,82.8418657596583
-6.375000000000056,34.65167948749843,48.71945818038474,83.46618233141126
-6.365000000000056,34.9012352275111,49.059846531363185,84.37936475780789
-6.355000000000056,35.2660773276397,49.567079616944376,85.57852424651696
-6.345000000000057,35.74866097672744,50.2417086345396,87.0544830467077
-6.335000000000057,36.34679731858911,51.07838877250531,88.78953597774418
-6.325000000000057,37.05239206675328,52.064333692811175,90.75554287526901
-6.315000000000057,37.85063067921769,53.17830859124936,92.91273082918914
-6.3050000000000574,38.71977152798762,54.39037249979367,95.20951173563567
-6.295000000000058,39.63164052849195,55.66249578862559,97.5835025668471
-6.285000000000058,40.55283826971632,56.950074830987575,99.96378818877795
-6.275000000000058,41.44658420967415,58.20425574929763,102.27430864048608
-6.265000000000058,42.27504296231023,59.37487709786768,104.43810491209037
-6.2550000000000585,43.0019152355674,60.413760257303096,106.38203845856289
-6.245000000000059,43.5950385513794,61.27802653046642,108.0415253048003
-6.235000000000059,44.02873526613177,61.93310777600045,109.36480542176304
-6.225000000000059,44.28566861587523,62.35514448741124,110.31630516009301
-6.215000000000059,44.358018659888884,62.53252821609098,110.87874091819045
-6.20500000000006,44.247862743070584,62.46643639184485,111.05374529078917
-6.19500000000006,43.96673047267102,62.17031572630592,110.86095673075019
-6.18500000000006,43.53439079391285,61.66838231033904,110.33568086056597
-6.17500000000006,42.97700804569756,60.99330874738723,109.52538553497419
-6.16500000000006,42.32486563036527,60.18334912862433,108.48541365885396
-6.155000000000061,41.609893305664826,59.279202230019976,107.27437269024225
-6.145000000000061,40.86324350708134,58.32092695963166,105.94967882724393
