Energy_eV,Cl,Hg,Se
-6.16500000000006,14.120905048392773,47.48372769799871,148.31332412946537
-6.155000000000061,13.435959635349434,46.35755022925355,146.02100803049512
-6.145000000000061,12.775489793632465,45.27315173046984,143.79338512894816
-6.135000000000061,12.145257610913639,44.236801611896595,141.6377944008086
-6.125000000000061,11.549849327439938,43.25212308099064,139.555395167205
-6.1150000000000615,10.99246743163713,42.319828703535826,137.54076129529125
-6.105000000000062,10.474840173190579,41.43771335805434,135.5820865517025
-6.095000000000062,9.997245364999374,40.60090069880919,133.66199989930882
-6.085000000000062,9.558634926005181,39.80231381608916,131.75892443945432
-6.075000000000062,9.156838596914032,39.033318382115695,129.848851861143
-6.065000000000063,8.788820295240471,38.284469827009794,127.90735402790304
-6.055000000000063,8.450958922527896,37.546287128033754,125.9116225215197
-6.045000000000063,8.13932694716618,36.80997585020141,123.84232124171491
-6.035000000000063,7.849944245024617,36.0680321910546,121.68505868861857
-6.025000000000063,7.578990685194734,35.31467669696338,119.43133318070224
-6.015000000000064,7.322967831326725,34.54608859592837,117.07886959428308
-6.005000000000064,7.078806899643234,33.76043608934697,114.63134060779092
-5.995000000000064,6.843925906369104,32.95772096684969,112.09753773503901
-5.985000000000064,6.616243133609421,32.139474430692296,109.4901170752531
-5.9750000000000645,6.394156358137353,31.308352845524645,106.82408373424488
-5.965000000000065,6.176497787386392,30.467686362987756,104.11519334655739
-5.955000000000065,5.962473701144588,29.621030478657485,101.37843965532795
-5.945000000000065,5.751595977810103,28.771762190301104,98.6267683252868
-5.935000000000065,5.543610626451813,27.92275087673737,95.87011639773806
-5.9250000000000655,5.338426707771554,27.0761217734133,93.11483220747607
-5.915000000000066,5.136047971548658,26.23311903129634,90.36348932095811
-5.905000000000066,4.936509269995119,25.39406703978225,87.61507485889683
-5.895000000000066,4.7398201722635696,24.558423232934175,84.86550912466862
-5.885000000000066,4.545918855692578,23.724912388602785,82.10843865491312
-5.875000000000067,4.354639845473229,22.8917303592138,79.33623568854831
-5.865000000000067,4.165699112270952,22.056803058365034,76.54113021174913
-5.855000000000067,3.9786991587700857,21.218083551405662,73.71639369839197
-5.845000000000067,3.7931549906876136,20.37386611101641,70.85748584137417
-5.8350000000000675,3.608539469705899,19.523091707402582,67.96306857190935
-5.825000000000068,3.4243438735415905,18.665615827109356,65.03578886817851
-5.815000000000068,3.2401470388351092,17.8024082535483,62.08273736569361
-5.805000000000068,3.0556847304155754,16.93565683977691,59.11550708327072
-5.795000000000068,2.8709102494837198,16.06875412916767,56.149807247963665
-5.7850000000000685,2.6860379529905933,15.206156831083051,53.204630035048
-5.775000000000069,2.5015632622270574,14.3531225675707,50.30101882450573
-5.765000000000069,2.3182556203604134,13.515344064794338,47.460538600265906
-5.755000000000069,2.1371242750770048,12.698515647412648,44.703594298675654
-5.745000000000069,1.959360186306746,11.907878022817963,42.04777330867112
-5.73500000000007,1.7862602742900744,11.14779285352121,39.50639771482753
-5.72500000000007,1.6191422150794217,10.421397279110165,37.08745704601519
-5.71500000000007,1.45925881032441,9.730380218919617,34.79305380490665
-5.70500000000007,1.307720554332227,9.074907956151971,32.61943629797406
-5.6950000000000705,1.1654335332619805,8.453708150106209,30.55762385309993
-5.685000000000071,1.033057510725064,7.8643016756977975,28.594557990868147
-5.675000000000071,0.9109863649322829,7.303353394773492,26.7146495455154
-5.665000000000071,0.7993503514460661,6.767098718964607,24.90154499481912
-5.655000000000071,0.6980373363867659,6.251794567163494,23.13991168941968
-5.6450000000000715,0.6067284477456527,5.7541420445845795,21.417044114334924
-5.635000000000072,0.5249426740069598,5.271633800610928,19.724120767177165
-5.625000000000072,0.45208481650318677,4.802790475653586,18.0569891266007
-5.615000000000072,0.3874917767654745,4.347266046562806,16.41641719888586
-5.605000000000072,0.3304732502615263,3.9058188874466118,14.807815446272881
-5.595000000000073,0.2803442761631229,3.4801615624675546,13.240493585985138
-5.585000000000073,0.23644852766734692,3.072715637467556,11.726565106775801
-5.575000000000073,0.19817251813031866,2.6863066075519733,10.279642981684606
-5.565000000000073,0.16495189953184106,2.32383762898807,8.913480489342037
