MO_Energy_eV,Cl-Se,Cl-Zn,Se-Zn
-6.488753296966584,0.0041944269393562415,-0.006297759741022881,0.03286488850648941
-6.4775822622694275,0.0038754889443931542,-0.0039164834963936355,0.034895120755700865
-6.474697660965504,0.003254791211972579,-0.000590877744334032,0.0330420809575253
-6.468837888923429,0.005936919154046468,-0.013034026603857435,0.03431187938619297
-6.459082065819405,0.006618055159037685,-0.006305842952402335,0.03582599856366158
-6.447669254358024,0.003240500680322194,-0.0014546855296483994,0.04615591983522689
-6.432995070949165,0.004166280376893117,-0.004810953327658484,0.03722636984158201
-6.425324843191404,0.004681904179817339,-0.004677291465022871,0.039165993474976624
-6.4238620081114925,0.004616446260993976,-0.0027110262211042175,0.039130305899275124
-6.412313277702252,0.0047454609036883125,-0.0024905904107620576,0.04075322474186882
-6.405799315887236,0.003477366376582335,-0.0032567900339168345,0.0458136010564139
