MO_Energy_eV,Cl-S,Cl-Zn,S-Zn
-7.432135140693223,-0.005345215710364929,0.00955836700519486,0.08204363099255728
-7.431640603068398,-0.006035057635409094,0.00967632872281857,0.07992724110731876
-7.427101093554663,-0.004437996182542401,0.01240773887312002,0.07988518799835402
-7.426319915223495,-0.005503691417502541,0.007037273559731092,0.0852672463892476
-7.423503529283205,-0.006275773205932796,0.008518358349219294,0.07883102693565365
-7.418610218829837,-0.005242848765687573,0.008242378637696664,0.08088934382737693
-7.416983612037632,-0.007126862053861501,0.008346029941934958,0.08440179572817504
-7.413843427401917,-0.004643266158238881,0.0077148682413637985,0.08440137769148351
-7.4128365978374005,-0.008506645287149625,0.009413724322081086,0.08175931700948533
-7.407243104038208,-0.004052062091568298,0.005453989309940275,0.08687888393666796
-7.404929922435202,-0.006939643279345812,0.010172628760716815,0.07519337014401671
-7.403864790628987,-0.005934061555263954,0.007348922437953564,0.0864979132251099
-7.399768585633713,-0.006332533080066374,0.008619043543270843,0.08510135622790543
-7.399019023329552,-0.005892756474435387,0.005321715065333114,0.09115200146767002
-7.391901978296057,-0.006648729052055876,0.0045140493438716395,0.09109970879742615
-7.38756761328462,-0.006697727319401028,0.004835989648553016,0.08995781876030219
-7.386645821809819,-0.0059956557591894595,0.007353197959056764,0.0849473250959508
-7.385939961307436,-0.00593802612463801,0.004573312855646464,0.09162922378326172
-7.3804284591456275,-0.006912942462120821,0.007874982563084837,0.08258287963618562
-7.379763709251569,-0.005720249746661014,0.011147345669855497,0.08069722963074999
-7.376683973528744,-0.00661624302650672,0.010438294120991759,0.07830980500712176
-7.372391180157939,-0.005422313202697791,0.00747669934672617,0.08156004936095362
-7.3710010912538,-0.00486093156344902,0.010001021499987378,0.08172873010382041
-7.36638081802552,-0.006332812239669748,0.004662311299138029,0.08901385828040653
-7.363372001852718,-0.006302270121880908,0.006984731711188643,0.08324006054962191
-7.360083163765335,-0.00473056862066296,0.006868773450188153,0.089528583938887
-7.355206818366339,-0.0062447788559333445,0.008138888917565036,0.08624624409785411
-7.353584592289017,-0.006363082107571878,0.007612264087293619,0.08486255822231395
-7.34963811119207,-0.007969167097692116,0.005743765699153476,0.08878864607811375
